latitud,longitud,salud,bomberos,policia
-16.3785,-71.9978,2,0,0
-7.1908,-76.8528,0,0,0
-8.6833,-77.821,0,0,0
-13.6165,-72.796,3,2,6
-15.6464,-75.2207,0,0,0
-7.0588,-80.7385,0,0,0
-7.0798,-80.8009,0,0,0
-17.4461,-72.2082,0,0,0
-18.227,-71.1078,0,0,0
-15.2789,-71.7456,0,0,0
-8.6889,-77.838,0,0,0
-3.0362,-78.2517,0,0,0
-16.2995,-69.8695,0,0,0
-15.7313,-71.7939,0,0,0
-15.7451,-71.7949,0,0,0
-15.7503,-71.7846,0,0,0
-15.7298,-71.8037,0,0,0
-16.56,-71.6639,0,0,0
-15.712,-71.7504,1,0,0
-4.8973,-80.7521,17,3,8
-9.0665,-79.3026,0,0,0
-17.3989,-69.9036,0,0,0
-3.5852,-80.2755,3,1,2
-4.8544,-80.857,6,0,2
-12.4809,-73.9826,0,0,0
-11.4083,-77.2998,1,1,2
-16.4909,-73.6804,0,0,0
-15.384,-73.9554,0,0,0
-15.5541,-70.2435,1,0,0
-15.7447,-71.7933,0,0,0
-15.7431,-71.7796,0,0,0
-8.5417,-80.6036,0,0,0
-8.553,-80.5879,0,0,0
-3.6346,-80.7573,2,0,1
-18.464,-71.4019,0,0,0
-9.9652,-78.8258,0,0,0
-18.4621,-71.4502,0,0,0
-18.4936,-71.4888,0,0,0
-11.0461,-79.2427,0,0,0
-12.1243,-77.9256,0,0,0
-8.5585,-79.2141,0,0,0
-18.2597,-70.0099,0,0,0
-9.9203,-80.0111,0,0,0
-4.9444,-80.778,10,2,5
-15.44,-72.08,0,0,0
-12.6195,-76.9318,0,0,0
-8.8455,-79.1864,0,0,0
-17.4915,-69.564,0,0,0
-8.8986,-79.1617,0,0,0
-9.1062,-79.1025,0,0,0
-8.1568,-76.0172,0,0,0
-15.7237,-71.8071,0,0,0
-4.888,-80.7913,9,1,4
-8.6773,-77.8369,0,0,0
-15.763,-71.8288,0,0,0
-15.8012,-71.7224,0,0,0
-15.8212,-71.7336,0,0,0
-15.8049,-71.7253,0,0,0
-3.4867,-80.4473,9,1,6
-4.8415,-80.8419,5,0,2
-15.8028,-71.7197,0,0,0
-14.3981,-76.6834,0,0,0
-9.3206,-78.569,0,0,0
-7.5939,-78.2462,0,0,0
-3.8818,-76.4696,0,0,0
-4.9125,-80.8104,6,0,3
-13.5477,-76.086,1,0,1
-3.34,-78.1963,0,0,0
-8.675,-77.8435,0,0,0
-10.6448,-75.0916,0,0,0
-15.9526,-70.6323,0,0,0
-15.9012,-70.6054,0,0,0
-12.6762,-76.9108,0,0,0
-15.8177,-70.5763,0,0,0
-12.4127,-77.5699,0,0,0
-12.6136,-76.7239,1,1,1
-4.8786,-80.8107,7,0,3
-12.2651,-77.4349,0,0,0
-17.8503,-70.2129,0,1,1
-11.1665,-76.4241,0,0,0
-15.7163,-72.085,0,0,2
-8.5883,-80.2828,0,0,0
-8.2241,-74.3218,0,0,0
-15.6935,-72.0391,1,0,3
-18.4546,-70.4272,0,0,0
-7.9818,-74.6795,0,0,0
-4.885,-80.7629,16,3,8
-9.6467,-74.4301,0,0,0
-8.678,-77.8573,0,0,0
-13.2676,-76.4791,0,0,0
-8.6746,-77.8449,0,0,0
-16.1722,-71.6496,0,0,1
-18.2645,-69.9961,0,0,0
-4.9139,-80.7683,13,3,8
-15.7255,-72.0848,0,0,2
-16.65,-71.99,1,0,1
-15.0895,-75.964,0,0,0
-4.9327,-80.7933,9,1,4
-14.5114,-73.1447,0,0,0
-4.5689,-80.0629,2,0,1
-3.7145,-77.2255,0,0,0
-14.2363,-73.4828,0,0,0
-14.7808,-76.1903,0,0,0
-4.9058,-80.81,6,0,3
-4.8999,-80.8004,8,0,3
-4.9481,-80.7677,13,3,7
-4.8981,-80.7982,8,0,3
-4.8736,-80.8127,7,0,3
-14.7151,-76.1709,0,0,0
-14.7307,-76.1902,0,0,0
-14.7485,-76.2269,0,0,0
-4.6685,-80.3423,0,0,0
-8.03,-74.5276,0,0,0
-14.7661,-76.1888,0,0,0
-12.7191,-76.8906,0,0,0
-5.0204,-80.7229,3,0,0
-14.8461,-76.3513,0,0,0
-8.8114,-75.0771,0,0,0
-13.2447,-74.669,0,0,0
-12.7717,-76.8301,0,0,0
-4.9128,-80.7873,9,1,5
-7.8219,-77.9951,1,0,0
-4.9094,-80.8447,5,0,2
-15.6605,-71.767,3,0,1
-17.2266,-69.9892,0,0,0
-10.0033,-75.9654,0,0,0
-18.4873,-69.536,0,0,0
-4.552,-76.8683,0,0,0
-4.9007,-80.7893,9,1,4
-4.9674,-80.7738,10,2,5
-4.9476,-80.7868,7,1,4
-4.9123,-80.8021,7,0,3
-4.9089,-80.8054,7,0,3
-6.3898,-80.711,0,0,0
-8.2321,-74.4785,0,0,0
-12.7758,-76.9074,0,0,0
-4.9121,-80.7292,18,3,9
-4.9286,-80.8125,6,0,3
-4.9382,-80.8061,5,0,2
-4.9799,-80.7668,11,2,5
-4.9194,-80.8116,6,0,3
-4.9389,-80.7846,9,1,4
-4.8773,-80.8027,8,0,3
-4.8617,-80.796,10,1,4
-17.0796,-69.7702,0,0,0
-4.9483,-80.7676,13,3,7
-4.9251,-80.7812,11,1,4
-4.9436,-80.7562,17,3,8
-9.841,-76.426,0,0,0
-4.9103,-80.8278,5,0,2
-4.922,-80.7819,11,1,4
-4.9091,-80.7847,11,1,5
-4.8503,-80.841,5,0,2
-15.5793,-73.8661,0,0,0
-8.5035,-80.2783,0,0,0
-8.4187,-80.1469,0,0,0
-8.3571,-80.1332,0,0,0
-13.59,-76.3,0,0,0
-18.5751,-70.6557,0,0,0
-12.53,-76.93,0,0,0
-15.7035,-72.3339,0,0,0
-13.6429,-76.4184,0,0,0
-11.1156,-74.6331,0,0,0
-15.8108,-71.8967,0,0,0
-17.2917,-69.9785,0,0,0
-3.7773,-80.4068,1,0,1
-12.9181,-76.1834,0,0,1
-15.7242,-71.7198,0,0,0
-13.6821,-76.8856,0,0,0
-15.0127,-74.778,0,0,0
-5.1753,-79.1888,0,0,0
-12.6155,-77.0551,0,0,0
-11.597,-77.728,0,0,0
-17.2773,-70.9563,8,2,4
-15.653,-71.688,3,0,1
-16.5485,-71.4758,4,0,4
-14.8705,-71.6544,0,0,0
-12.7561,-76.9581,0,0,0
-15.6487,-71.851,3,0,1
-5.119,-80.8154,0,0,0
-3.5642,-77.3355,0,0,0
-11.989,-76.5909,1,0,1
-17.5854,-70.3694,0,0,0
-7.7015,-74.9676,0,0,0
-15.7007,-71.4718,0,0,0
-7.949,-74.5164,0,0,0
-11.6252,-75.2012,0,0,0
-12.8546,-73.9939,0,0,0
-11.7928,-75.5932,0,0,0
-15.9739,-73.893,0,0,0
-20.5096,-69.0011,0,0,0
-15.7115,-71.7996,1,0,0
-18.4814,-71.4169,0,0,0
-18.1426,-70.3119,3,3,0
-18.1013,-69.7885,0,0,0
-12.6549,-76.8625,0,0,0
-12.6767,-76.8809,0,0,0
-12.6678,-76.8988,0,0,0
-14.7039,-76.1983,0,0,0
-16.8583,-71.7208,0,0,0
-15.8153,-71.9577,0,0,0
-15.3307,-75.2104,5,1,1
-16.4399,-71.8561,5,0,4
-15.7949,-72.1069,0,0,2
-12.6958,-76.8777,0,0,0
-6.2222,-80.7008,0,0,0
-15.8042,-72.0797,0,0,2
-18.0201,-72.0169,0,0,0
-8.4551,-75.0331,0,0,0
-5.3111,-78.8084,0,0,1
-16.0973,-73.3118,0,0,0
-14.5923,-74.3947,0,0,0
-12.7395,-76.8973,0,0,0
-15.6902,-71.9766,1,0,1
-13.7179,-76.3805,0,0,0
-12.7627,-76.8919,0,0,0
-12.6078,-76.7696,0,0,0
-17.5132,-69.8583,0,0,0
-11.5869,-76.8539,0,0,0
-13.3938,-76.4621,0,0,0
-18.5333,-69.4079,0,0,0
-12.7263,-76.8964,0,0,0
-15.502,-71.9465,0,0,0
-12.6982,-76.8441,0,0,0
-8.2065,-74.5239,0,0,0
-11.7,-77.3527,0,0,0
-12.7388,-76.8556,0,0,0
-16.7,-71.65,0,0,0
-12.4611,-76.865,1,0,4
-17.4767,-69.8648,0,0,0
-12.7388,-76.9302,0,0,0
-13.11,-74.46,0,0,0
-12.6814,-76.8186,0,0,0
-12.7668,-77.0052,0,0,0
-16.7711,-70.6449,5,0,2
-3.0842,-76.5553,0,0,0
-16.5466,-74.0722,0,0,0
-16.7837,-70.6594,5,0,2
-9.0903,-75.3608,0,0,0
-11.3281,-78.1586,0,0,0
-17.3368,-70.0324,0,0,0
-17.4897,-69.8787,0,0,0
-4.1105,-81.1066,3,0,3
-12.2988,-77.0948,0,0,0
-13.0942,-76.8407,0,0,0
-13.729,-71.9952,0,0,2
-15.5453,-72.0061,1,0,1
-9.9556,-78.8563,0,0,0
-16.81,-70.7,5,0,2
-16.8098,-70.6996,5,0,2
-4.0406,-76.8106,0,0,0
-14.7044,-72.6504,0,0,0
-12.5094,-76.9129,0,0,0
-16.1127,-71.6731,0,0,0
-18.5383,-70.1685,0,0,0
-16.672,-74.0487,0,0,0
-16.8165,-74.2006,0,0,0
-6.6154,-81.4505,0,0,0
-12.6953,-77.0571,0,0,0
-11.8483,-76.5812,0,0,1
-8.82,-74.54,0,0,0
-4.4616,-78.3322,0,0,0
-10.3067,-74.4851,0,0,0
-12.4674,-76.7134,2,1,4
-15.73,-75.3,0,0,0
-7.8656,-74.5544,0,0,0
-17.4565,-69.8345,0,0,0
-15.0591,-75.7387,0,0,0
-15.7411,-75.3858,0,0,0
-17.2697,-69.9877,0,0,0
-13.9933,-74.6214,0,0,0
-16.341,-74.2031,0,0,0
-18.3486,-69.9059,0,0,0
-17.4386,-69.8763,0,0,0
-16.0808,-73.8125,0,0,0
-8.1087,-78.1398,1,0,0
-17.4544,-69.8702,0,0,0
-15.8162,-71.7198,0,0,0
-15.7302,-72.0706,0,0,2
-9.4852,-79.1332,0,0,0
-17.2699,-69.9895,0,0,0
-9.1982,-75.7378,0,0,0
-15.7281,-72.0613,0,0,2
-10.0988,-75.7307,0,0,0
-13.9225,-72.0169,0,0,2
-14.73,-75.45,0,0,0
-15.69,-71.77,3,0,1
-8.709,-79.4941,0,0,0
-15.2144,-74.1111,0,0,0
-3.9333,-77.4678,0,0,0
-16.9848,-71.2777,0,0,0
-17.4297,-69.8627,0,0,0
-5.8945,-80.851,0,0,0
-17.3423,-69.9653,0,0,0
-17.3072,-69.9938,0,0,0
-10.9463,-74.0428,0,0,0
-17.2607,-69.9627,0,0,0
-15.14,-75.04,0,0,0
-17.2822,-70.0358,0,0,0
-16.0531,-74.5638,0,0,0
-9.0754,-80.2277,0,0,0
-17.4943,-69.8569,0,0,0
-16.0386,-72.4544,4,0,1
-13.5581,-72.5187,0,0,2
-13.5611,-72.5184,0,0,2
-10.7129,-75.1161,0,0,0
-4.6571,-80.2023,1,0,3
-17.4617,-69.9016,0,0,0
-17.4402,-69.8962,0,0,0
-15.7006,-71.7691,2,0,0
-15.726,-71.8898,0,0,0
-17.4305,-69.9042,0,0,0
-14.2102,-75.785,3,0,2
-11.6953,-76.3693,1,0,1
-9.4105,-79.267,0,0,0
-15.6879,-71.7739,3,0,1
-15.6332,-71.7792,3,0,1
-15.7472,-72.0971,0,0,2
-15.7322,-72.0884,0,0,2
-14.2742,-75.904,0,0,0
-15.65,-71.76,3,0,1
-17.2926,-69.9848,0,0,0
-17.4456,-69.9154,0,0,0
-9.8498,-75.3634,0,0,0
-17.4071,-69.9113,0,0,0
-10.1132,-75.6488,0,0,0
-4.7731,-81.0145,1,0,0
-17.2874,-70.0034,0,0,0
-8.2232,-76.4088,0,0,0
-7.7817,-74.1708,0,0,0
-8.7012,-79.3422,0,0,0
-8.8858,-80.0167,0,0,0
-10.7404,-75.484,0,0,0
-17.3124,-69.9716,0,0,0
-16.4056,-71.6806,5,0,4
-16.3626,-71.6924,4,0,3
-4.9225,-80.7649,16,3,8
-16.6346,-71.7942,0,0,2
-15.8102,-71.7145,0,0,0
-16.775,-71.323,1,0,0
-14.453,-75.3908,0,0,0
-17.2888,-69.9626,0,0,0
-17.2729,-69.9496,0,0,0
-7.9992,-74.5562,0,0,0
-15.854,-75.3596,0,0,0
-7.5607,-74.8597,0,0,0
-4.8472,-76.7147,0,0,0
-14.2639,-72.8322,0,0,0
-15.1679,-72.5028,0,0,0
-15.8052,-71.6851,0,0,0
-15.7898,-71.7049,0,0,0
-12.654,-76.8737,0,0,0
-6.0944,-81.6523,0,0,0
-16.7474,-71.6939,0,0,0
-11.4974,-77.6635,0,0,0
-13.0014,-76.7019,0,0,0
-15.7955,-71.6994,0,0,0
-17.2735,-69.9232,0,0,0
-16.7194,-72.7398,0,0,0
-17.3103,-69.9308,0,0,0
-17.29,-69.95,0,0,0
-17.2952,-69.9561,0,0,0
-13.2454,-76.5825,0,0,0
-17.3226,-69.9591,0,0,0
-16.4309,-71.8208,3,0,2
-17.2588,-69.9342,0,0,0
-17.2781,-70.0052,0,0,0
-17.2475,-69.968,0,0,0
-17.2701,-69.9867,0,0,0
-16.73,-71.4741,0,0,0
-10.7191,-75.318,1,1,1
-15.7696,-72.067,0,0,2
-13.6856,-74.7097,0,0,0
-15.8108,-72.0792,0,0,2
-15.6991,-71.469,0,0,0
-8.6838,-78.7842,0,0,0
-15.7295,-74.7059,0,0,0
-17.2789,-69.9432,0,0,0
-17.2713,-69.9351,0,0,0
-17.2682,-69.9303,0,0,0
-16.4389,-72.9549,0,0,0
-8.3554,-79.8779,0,0,0
-7.8895,-77.9828,1,0,0
-15.6645,-71.913,2,0,1
-10.3204,-78.7778,0,0,0
-15.4087,-72.5439,0,0,0
-11.8157,-77.2888,0,0,0
-12.4116,-77.1026,0,0,0
-15.652,-71.8138,3,0,1
-12.3604,-77.7007,0,0,0
-16.748,-72.31,0,0,0
-16.7884,-72.3062,0,0,0
-12.648,-76.8788,0,0,0
-15.4588,-75.3971,0,0,0
-15.8042,-71.7178,0,0,0
-17.6069,-70.7727,1,1,1
-15.8036,-71.7177,0,0,0
-16.3341,-71.6833,3,0,3
-17.7449,-70.5484,0,0,1
-12.5326,-76.0711,0,0,0
-16.8086,-72.3378,0,0,0
-15.8329,-71.7343,0,0,0
-15.8153,-71.7221,0,0,0
-16.7282,-72.3179,0,0,0
-16.7781,-72.3126,0,0,0
-15.7951,-71.7248,0,0,0
-15.8081,-71.7084,0,0,0
-15.7965,-71.7109,0,0,0
-8.8249,-80.2478,0,0,0
-15.7657,-74.6356,0,0,0
-3.1454,-75.8211,0,0,0
-15.7782,-75.4137,0,0,0
-7.035,-80.3418,0,0,0
-13.9504,-71.9932,0,0,1
-7.4175,-74.6522,0,0,0
-10.8322,-78.3669,0,0,0
-16.2863,-70.3679,0,0,0
-5.8469,-81.1097,2,0,1
-8.1219,-74.6349,0,0,0
-3.4952,-80.8204,0,0,0
-15.2333,-71.6764,0,0,0
-15.6551,-71.9589,1,0,1
-9.0252,-75.1356,0,0,0
-6.0885,-76.9433,4,1,1
-13.9111,-72.0,0,0,2
-16.8203,-71.7943,0,0,0
-13.9193,-72.6914,0,0,1
-8.7227,-74.5781,0,0,0
-3.0391,-80.0845,0,0,0
-16.5115,-72.395,0,0,0
-10.6132,-78.7168,0,0,0
-7.5678,-76.3146,0,0,0
-12.3645,-76.8936,4,0,1
-15.3239,-72.0639,0,0,0
-16.6428,-73.457,0,0,0
-15.7631,-72.0901,0,0,2
-15.7704,-72.1096,0,0,2
-15.6714,-71.6379,2,0,1
-13.1015,-72.9314,0,0,1
-13.6913,-75.9984,0,0,1
-17.8138,-77.0503,0,0,0
-11.0533,-78.2198,0,0,0
-9.8606,-78.8932,0,0,0
-14.3375,-76.0166,0,0,0
-15.8833,-74.179,2,0,2
-15.6878,-71.9208,2,0,1
-16.7982,-71.4923,0,0,0
-6.7113,-75.8376,0,0,0
-8.8367,-74.5062,0,0,0
-5.963,-80.4701,0,0,0
-17.4615,-69.9094,0,0,0
-15.7797,-74.4469,1,0,0
-15.0016,-74.7611,0,0,0
-17.0203,-71.6625,0,0,0
-15.6413,-70.2284,0,0,0
-10.6359,-75.3665,2,1,1
-3.9988,-77.2804,0,0,0
-16.3639,-71.9994,0,0,0
-10.1309,-75.8612,0,0,0
-4.2678,-77.4836,0,0,0
-15.7567,-72.0947,0,0,2
-16.6624,-73.3341,0,0,0
-15.4642,-74.5997,1,0,2
-14.3649,-71.3448,0,0,1
-8.9163,-75.8867,0,0,0
-8.6741,-79.8808,0,0,0
-15.7336,-71.9849,0,0,0
-9.6463,-75.0891,0,0,0
-15.7116,-72.0756,0,0,2
-16.7159,-71.4989,0,0,0
-17.5194,-69.8289,0,0,0
-15.6281,-71.7908,3,0,1
-15.7222,-71.9826,0,0,0
-15.7327,-71.9873,0,0,0
-15.7775,-72.0952,0,0,2
-15.7161,-71.9881,0,0,0
-15.7766,-72.1009,0,0,2
-15.7793,-72.0879,0,0,2
-7.5018,-80.0282,0,0,0
-10.8234,-73.9636,0,0,0
-15.7894,-71.7656,0,0,0
-14.6095,-76.126,0,0,0
-9.2369,-79.2022,0,0,0
-18.3728,-69.9648,0,0,0
-4.7581,-81.0166,0,0,0
-15.2071,-75.0751,0,0,0
-14.8893,-76.0341,0,0,0
-5.6215,-80.962,0,0,0
-15.6694,-71.8269,3,0,1
-17.2813,-69.9528,0,0,0
-12.2945,-75.2126,0,0,0
-18.4669,-69.8453,0,0,0
-17.601,-72.6153,0,0,0
-17.633,-72.613,0,0,0
-9.3727,-77.6993,2,0,0
-3.5362,-77.1682,0,0,0
-15.6351,-71.9646,1,0,1
-11.9773,-76.1177,0,0,0
-12.408,-77.0608,0,0,0
-12.954,-76.8012,0,0,0
-9.2381,-74.8899,0,0,0
-9.6294,-74.8746,0,0,0
-15.3852,-75.8775,0,0,0
-17.1134,-71.6705,1,0,1
-9.2505,-74.9101,0,0,0
-9.1833,-74.887,0,0,0
-9.1755,-74.8175,0,0,0
-9.0077,-77.953,3,0,0
-3.9874,-79.003,3,1,1
-16.8107,-71.3762,0,0,0
-17.4306,-69.8842,0,0,0
-16.3292,-72.8996,0,0,0
-4.0057,-77.4557,0,0,0
-14.986,-73.1191,0,0,0
-17.4507,-69.8764,0,0,0
-8.5731,-74.4152,0,0,0
-8.6645,-80.6921,0,0,0
-3.4755,-76.8544,0,0,0
-17.4798,-69.9166,0,0,0
-4.1493,-80.4579,0,0,0
-17.4485,-69.9045,0,0,0
-11.2463,-78.2051,0,0,0
-15.1712,-72.3753,0,0,0
-9.7003,-78.9547,0,0,0
-8.7933,-79.0748,0,0,0
-15.4398,-71.6607,0,0,0
-18.6277,-69.9875,0,0,0
-5.4435,-77.4638,0,0,0
-16.4588,-71.9266,3,0,2
-15.7083,-71.7902,1,0,0
-6.1151,-75.471,0,0,0
-11.0763,-78.2306,0,0,0
-10.2473,-74.9909,0,0,0
-10.6204,-75.2033,0,0,0
-15.6356,-71.7877,3,0,1
-2.9858,-77.533,0,0,0
-16.5278,-73.8837,0,0,0
-15.2158,-75.9369,0,0,0
-15.1939,-75.8782,0,0,0
-14.8671,-71.9162,0,0,0
-17.0983,-72.075,2,2,1
-17.321,-70.99,0,0,0
-7.5351,-76.5483,0,0,0
-5.8992,-77.0798,0,0,0
-16.7717,-71.5498,0,0,0
-11.9106,-77.4207,0,0,0
-19.891,-70.5124,0,0,0
-4.9971,-78.5156,0,0,0
-18.2831,-69.7948,0,0,0
-8.3283,-74.3484,0,0,0
-14.9788,-72.0532,0,0,0
-13.4867,-74.9395,0,0,0
-16.4953,-74.0804,0,0,0
-15.0594,-71.168,0,0,0
-12.1333,-77.2088,11,6,6
-13.9943,-76.044,0,0,0
-18.1027,-70.7614,0,0,1
-7.2548,-80.8309,0,0,0
-2.2996,-79.701,0,0,0
-14.9737,-75.5767,0,0,0
-15.1073,-75.79,0,0,0
-15.0621,-75.6662,0,0,0
-15.0279,-75.5881,0,0,0
-15.1498,-75.7829,0,0,0
-9.7114,-75.4651,0,0,0
-11.4012,-75.9082,0,0,0
-15.8334,-74.3299,3,0,2
-17.0572,-72.3286,0,0,0
-15.1272,-75.7619,0,0,0
-11.8615,-77.8184,0,0,0
-8.15,-79.1401,8,1,3
-13.5512,-74.8169,0,0,0
-14.7413,-76.1022,0,0,0
-10.7254,-78.527,0,0,0
-13.8529,-76.7581,0,0,0
-12.6995,-77.1242,0,0,0
-3.9402,-81.2469,0,0,0
-10.2711,-75.5307,0,0,0
-15.0003,-75.6142,0,0,0
-12.452,-76.9323,0,0,0
-14.6113,-75.6962,0,0,0
-3.6921,-74.8913,0,0,0
-12.7169,-78.1989,0,0,0
-17.2285,-71.3018,0,0,0
-16.4913,-71.9079,5,0,4
-6.3476,-78.7238,0,0,0
-4.721,-75.9001,0,0,0
-15.7106,-72.0329,0,0,3
-19.6883,-69.4649,0,0,0
-15.5917,-74.857,1,0,1
-17.5621,-70.04,1,1,2
-15.8968,-74.2001,2,0,2
-7.2251,-80.9195,0,0,0
-16.2533,-73.7271,0,0,0
-8.2573,-79.7605,0,0,0
-15.6684,-73.8533,0,0,0
-15.0872,-74.5657,0,0,0
-15.7166,-71.8202,0,0,0
-15.7803,-75.0419,0,0,0
-16.1055,-74.4257,0,0,0
-11.3012,-75.6121,1,0,0
-5.1335,-80.7949,0,0,0
-5.6122,-77.2993,0,0,0
-16.0895,-74.3887,0,0,0
-18.5814,-71.0856,0,0,0
-11.6639,-76.3317,0,0,1
-19.1226,-69.7226,0,0,0
-16.1402,-74.4222,0,0,0
-11.3444,-73.3573,0,0,0
-16.5453,-71.821,1,0,3
-15.7048,-71.7497,1,0,0
-17.4713,-71.2867,0,0,0
-13.5123,-76.2932,0,0,0
-12.5543,-76.7565,2,1,1
-11.3742,-76.0006,0,0,0
-16.7179,-71.4853,0,0,0
-12.482,-76.5698,0,0,0
-3.5701,-80.2156,7,3,4
-9.424,-79.3579,0,0,0
-16.9536,-71.1297,0,0,0
-9.8189,-78.8111,0,0,0
-3.5681,-77.5214,0,0,0
-3.6381,-77.8651,0,0,0
-16.351,-73.781,0,0,0
-17.3157,-71.8292,0,0,0
-10.227,-75.5954,0,0,0
-15.7145,-72.0127,0,0,0
-13.4643,-71.882,24,4,7
-15.9297,-72.8061,0,0,0
-15.7449,-71.9659,0,0,0
-15.7336,-71.9638,0,0,0
-16.5911,-70.3692,1,0,0
-16.717,-71.8115,0,0,1
-16.7226,-71.7838,0,0,0
-8.5326,-79.5802,0,0,0
-9.318,-76.1503,0,0,1
-21.8302,-69.2749,0,0,0
-15.7204,-71.8984,0,0,0
-12.9352,-77.1618,0,0,0
-14.4596,-72.9514,0,0,0
-12.5986,-76.7474,0,1,0
-15.9663,-74.4846,0,0,0
-11.8995,-77.0818,97,8,25
-15.7182,-71.7488,0,0,0
-19.2434,-70.2686,0,0,0
-8.9311,-79.9911,0,0,0
-14.9483,-75.3455,0,0,0
-10.0799,-74.8566,0,0,0
-17.2929,-69.9366,0,0,0
-16.9326,-72.1952,0,0,0
-16.4618,-71.8491,5,0,4
-19.2308,-70.4989,0,0,0
-8.9549,-79.3446,0,0,0
-20.5325,-69.4245,2,1,0
-10.6974,-73.7287,1,1,1
-7.5276,-74.6114,0,0,0
-14.9718,-72.5819,0,0,0
-12.5367,-76.8824,1,0,1
-17.8719,-71.2983,0,0,0
-12.8928,-77.226,0,0,0
-9.0361,-74.9526,0,0,0
-14.5204,-75.7069,0,0,0
-15.7246,-72.0864,0,0,2
-11.2016,-73.2016,0,0,0
-15.1897,-75.8921,0,0,0
-5.1916,-79.2652,0,0,0
-15.6983,-72.0032,1,0,1
-5.1133,-81.0119,3,0,1
-9.1469,-75.7419,0,0,0
-18.856,-70.1169,0,0,0
-14.768,-76.141,0,0,0
-13.0509,-76.7105,0,0,0
-10.3949,-74.0839,0,0,0
-15.0566,-72.7872,2,0,1
-12.6632,-76.8686,0,0,0
-15.7471,-71.7095,0,0,0
-11.1227,-77.9483,0,0,0
-13.9455,-76.291,0,0,0
-16.2922,-73.7086,0,0,0
-14.7465,-75.5364,0,0,0
-15.1562,-73.036,0,0,1
-11.7214,-77.6577,0,0,0
-15.1235,-74.9521,0,0,0
-9.989,-74.9483,0,0,0
-12.6447,-76.9451,0,0,0
-12.6116,-76.9411,0,0,0
-12.7642,-76.7149,0,0,0
-7.3212,-80.4111,0,0,0
-15.6307,-71.7858,3,0,1
-7.541,-74.7439,0,0,0
-18.2632,-70.0352,0,0,0
-14.9223,-71.2568,0,0,0
-15.7483,-71.7611,0,0,0
-15.6268,-74.758,1,0,1
-8.612,-74.7813,0,0,0
-4.0073,-77.0665,0,0,0
-8.7319,-76.9645,0,0,0
-9.9453,-74.8257,0,0,0
-16.3478,-74.363,0,0,0
-8.1226,-74.4867,0,0,0
-10.7596,-77.9146,0,0,0
-12.99,-76.9383,0,0,0
